inn,year,revenue,clear_profit,taxes,interest,ebit
1101133369,2022,29458.0,1049.0,239.0,0.0,1288.0
1101133369,2021,33244.0,4692.0,1252.0,0.0,5944.0
5074068588,2024,990438.0,5413.0,1353.0,0.0,6766.0
5074068588,2023,886323.0,2029.0,-507.0,0.0,1522.0
5074068588,2022,761509.0,12763.0,3190.0,0.0,15953.0
5074068588,2021,761509.0,12763.0,3190.0,0.0,15953.0
5009114989,2024,86742.0,2085.0,0.0,0.0,2085.0
5009114989,2023,79066.0,1240.0,310.0,0.0,1550.0
5009114989,2022,28046.0,240.0,368.0,0.0,608.0
5009114989,2021,52368.0,1562.0,390.0,0.0,1952.0
3528184270,2024,445235.0,69909.0,-2022.0,1294.0,69181.0
3528184270,2023,238450.0,4693.0,-1205.0,0.0,3488.0
3528184270,2022,586861.0,11435.0,-3003.0,0.0,8432.0
3528184270,2021,399040.0,31695.0,-1723.0,0.0,29972.0
326496419,2024,0.0,0.0,0.0,0.0,0.0
326496419,2023,0.0,0.0,0.0,0.0,0.0
326496419,2022,0.0,0.0,0.0,0.0,0.0
326496419,2021,14326.0,1218.0,184.0,0.0,1402.0
2632083929,2024,1095625.0,19884.0,-4971.0,0.0,14913.0
2632083929,2023,826312.0,6487.0,-2768.0,0.0,3719.0
2632083929,2022,1634869.0,75344.0,-18943.0,0.0,56401.0
2632083929,2021,1603460.0,102783.0,-26887.0,0.0,75896.0
7733590667,2024,95944.0,292.0,0.0,0.0,292.0
7733590667,2023,251238.0,-11857.0,0.0,0.0,-11857.0
7733590667,2022,216362.0,38.0,0.0,0.0,38.0
7733590667,2021,348087.0,896.0,0.0,0.0,896.0
5040157254,2024,3397.0,388.0,0.0,0.0,388.0
5040157254,2023,78541.0,1256.0,314.0,0.0,1570.0
5040157254,2022,105525.0,808.0,202.0,0.0,1010.0
5040157254,2021,23571.0,319.0,79.0,0.0,398.0
7733271597,2024,183492.0,133.0,167.0,4603.0,4903.0
7733271597,2023,578323.0,1331.0,496.0,12934.0,14761.0
7733271597,2022,970004.0,1601.0,-400.0,13947.0,15148.0
7733271597,2021,449244.0,1877.0,-469.0,9312.0,10720.0
5234003052,2024,65234.0,551.0,0.0,14.0,565.0
5234003052,2023,191114.0,43879.0,0.0,750.0,44629.0
5234003052,2022,175880.0,4917.0,0.0,1658.0,6575.0
5234003052,2021,103182.0,2535.0,0.0,1677.0,4212.0
1611290305,2024,433369.0,12838.0,-4229.0,0.0,8609.0
1611290305,2023,387568.0,7453.0,-1845.0,0.0,5608.0
1611290305,2022,207417.0,6756.0,-1689.0,0.0,5067.0
1611290305,2021,125618.0,7064.0,-1767.0,0.0,5297.0
7203358059,2024,455579.0,5663.0,1400.0,354.0,7417.0
7203358059,2023,450475.0,6297.0,1695.0,0.0,7992.0
7203358059,2022,334774.0,4558.0,989.0,0.0,5547.0
7203358059,2021,202574.0,3376.0,958.0,0.0,4334.0
5027304710,2024,10029.0,-4249.0,-23.0,0.0,-4272.0
5027304710,2023,191699.0,118.0,-627.0,0.0,-509.0
5027304710,2022,173852.0,14809.0,-3741.0,0.0,11068.0
3804051522,2023,8807.0,1015.0,37.0,0.0,1052.0
3804051522,2022,9397.0,423.0,690.0,0.0,1113.0
3804051522,2021,32684.0,10443.0,1655.0,0.0,12098.0
6154568429,2024,17308.0,20241.0,1736.0,1.0,21978.0
6154568429,2023,95777.0,39113.0,4890.0,0.0,44003.0
6154568429,2022,74749.0,50854.0,3471.0,0.0,54325.0
6154568429,2021,77665.0,39396.0,2908.0,0.0,42304.0
3664237450,2023,55914.0,1271.0,-321.0,0.0,950.0
3664237450,2022,555734.0,1183.0,-296.0,0.0,887.0
3664237450,2021,353880.0,1458.0,-364.0,0.0,1094.0
4632102526,2024,60218.0,582.0,-145.0,0.0,437.0
4632102526,2023,117431.0,576.0,-144.0,0.0,432.0
4632102526,2022,68655.0,585.0,-146.0,0.0,439.0
4632102526,2021,40192.0,209.0,-57.0,0.0,152.0
7720740932,2024,776540.0,8665.0,-9377.0,6385.0,5673.0
7720740932,2023,470993.0,11065.0,-2956.0,9226.0,17335.0
7720740932,2022,352150.0,20850.0,-3114.0,5757.0,23493.0
7720740932,2021,365995.0,2008.0,-1799.0,473.0,682.0
6318234481,2024,684863.0,3166.0,-792.0,0.0,2374.0
6318234481,2023,509093.0,2394.0,-599.0,0.0,1795.0
6318234481,2022,409233.0,2906.0,-727.0,0.0,2179.0
6318234481,2021,309247.0,2542.0,-636.0,0.0,1906.0
1658179870,2024,221702.0,1012.0,656.0,0.0,1668.0
1658179870,2023,210521.0,2844.0,1815.0,0.0,4659.0
1658179870,2022,246194.0,-1093.0,-26.0,0.0,-1119.0
1658179870,2021,134788.0,1713.0,682.0,0.0,2395.0
4025461000,2024,296722.0,-27493.0,-6176.0,17904.0,-15765.0
4025461000,2023,245103.0,-135090.0,-31509.0,2631.0,-163968.0
4025461000,2022,5776.0,-42477.0,-10619.0,123.0,-52973.0
3443097300,2024,150714.0,10774.0,2694.0,0.0,13468.0
3443097300,2023,140266.0,9818.0,2455.0,0.0,12273.0
3443097300,2022,132803.0,6401.0,1600.0,0.0,8001.0
3443097300,2021,80779.0,5821.0,1455.0,0.0,7276.0
1651046310,2025,43097.0,21214.0,-251.0,0.0,20963.0
1651046310,2024,189929.0,18750.0,-5558.0,0.0,13192.0
1651046310,2023,192936.0,-17777.0,-381.0,0.0,-18158.0
1651046310,2022,196456.0,-2650.0,799.0,0.0,-1851.0
1651046310,2021,334180.0,7884.0,-2190.0,0.0,5694.0
2368003411,2024,58680.0,3965.0,1299.0,0.0,5264.0
2368003411,2023,13932.0,887.0,883.0,0.0,1770.0
2368003411,2022,24864.0,1228.0,360.0,793.0,2381.0
2368003411,2021,22227.0,1743.0,308.0,188.0,2239.0
5835025773,2024,21739.0,-16906.0,0.0,0.0,-16906.0
5835025773,2023,103635.0,2129.0,0.0,0.0,2129.0
5835025773,2022,46378.0,-12196.0,0.0,0.0,-12196.0
5835025773,2021,173229.0,3084.0,786.0,0.0,3870.0
2130123663,2024,1082641.0,51728.0,-13091.0,0.0,38637.0
2130123663,2023,396276.0,8526.0,-3078.0,1883.0,7331.0
2130123663,2022,207712.0,262.0,-516.0,2657.0,2403.0
2130123663,2021,241983.0,99.0,171.0,872.0,1142.0
7816095810,2024,205971.0,-29509.0,9168.0,0.0,-20341.0
7816095810,2023,816379.0,46484.0,-11831.0,0.0,34653.0
7816095810,2022,611252.0,7055.0,-2452.0,0.0,4603.0
7816095810,2021,235818.0,794.0,-334.0,0.0,460.0
7842183943,2023,56210.0,3864.0,-11244.0,0.0,-7380.0
7842183943,2022,171147.0,-268467.0,-19011.0,0.0,-287478.0
7842183943,2021,2324668.0,361241.0,-90428.0,0.0,270813.0
6820019610,2024,644620.0,151474.0,-5544.0,4599.0,150529.0
6820019610,2023,754337.0,20424.0,-6473.0,1278.0,15229.0
6820019610,2022,429764.0,13401.0,-3824.0,118.0,9695.0
6820019610,2021,511083.0,10488.0,-2712.0,1425.0,9201.0
2315100323,2024,197988.0,1447.0,591.0,4952.0,6990.0
2315100323,2023,221009.0,5064.0,1170.0,2374.0,8608.0
2315100323,2022,318014.0,15901.0,5710.0,1145.0,22756.0
2315100323,2021,85481.0,339.0,9422.0,573.0,10334.0
5040120896,2024,9950.0,51250.0,0.0,0.0,51250.0
5040120896,2023,14666.0,8918.0,0.0,0.0,8918.0
5040120896,2022,10680.0,-3214.0,0.0,0.0,-3214.0
5040120896,2021,9759.0,164034.0,3291.0,0.0,167325.0
7729527775,2024,106297.0,915.0,749.0,0.0,1664.0
7729527775,2023,140302.0,376.0,94.0,0.0,470.0
7729527775,2022,108327.0,1110.0,329.0,0.0,1439.0
7729527775,2021,169895.0,1650.0,425.0,0.0,2075.0
7722386420,2022,0.0,1845.0,0.0,0.0,1845.0
7722386420,2021,16658.0,-6777.0,0.0,0.0,-6777.0
9701042975,2024,25772.0,26868.0,558.0,0.0,27426.0
9701042975,2023,6540.0,6204.0,308.0,0.0,6512.0
9701042975,2022,1975.0,-853.0,74.0,0.0,-779.0
9701042975,2021,0.0,-5702.0,-293.0,0.0,-5995.0
1658152572,2024,4151366.0,4549.0,-1171.0,362.0,3740.0
1658152572,2023,3684827.0,45934.0,-11622.0,2430.0,36742.0
1658152572,2022,910992.0,5991.0,-2189.0,239.0,4041.0
1658152572,2021,277245.0,8582.0,-2156.0,104.0,6530.0
5007098202,2024,264300.0,17003.0,2659.0,5047.0,24709.0
5007098202,2023,245300.0,13683.0,2700.0,0.0,16383.0
5007098202,2022,133800.0,7859.0,1446.0,0.0,9305.0
5007098202,2021,131819.0,8126.0,1449.0,0.0,9575.0
6658070216,2024,3235092.0,2952.0,-2455.0,4564.0,5061.0
6658070216,2023,2107072.0,6385.0,-1853.0,2954.0,7486.0
6658070216,2022,1390004.0,1890.0,-763.0,3357.0,4484.0
6658070216,2021,632190.0,854.0,-156.0,4198.0,4896.0
6317061349,2024,193060.0,72596.0,-18593.0,2072.0,56075.0
6317061349,2023,61282.0,3057.0,-1466.0,1430.0,3021.0
6317061349,2022,339687.0,10778.0,-3164.0,529.0,8143.0
6317061349,2021,442167.0,43338.0,-10871.0,726.0,33193.0
2636219761,2023,36126.0,18290.0,652.0,0.0,18942.0
2636219761,2022,46830.0,38143.0,216.0,0.0,38359.0
5024138342,2024,7150.0,-7404.0,-2785.0,0.0,-10189.0
5024138342,2023,5996.0,-2554.0,-634.0,0.0,-3188.0
5024138342,2022,694684.0,-11171.0,580.0,0.0,-10591.0
5024138342,2021,319752.0,4917.0,-7372.0,0.0,-2455.0
9722024590,2024,164438.0,9467.0,-2368.0,0.0,7099.0
9722024590,2023,132829.0,5126.0,-1377.0,0.0,3749.0
9722024590,2022,197749.0,-26467.0,-259.0,0.0,-26726.0
2311124436,2024,302961.0,8911.0,-2250.0,1013.0,7674.0
2311124436,2023,285267.0,15036.0,-2129.0,189.0,13096.0
2311124436,2022,210249.0,32810.0,-6920.0,622.0,26512.0
2311124436,2021,51279.0,298.0,-141.0,270.0,427.0
6714031020,2024,115131.0,23103.0,-2957.0,0.0,20146.0
6714031020,2023,43084.0,-3268.0,-820.0,0.0,-4088.0
6714031020,2022,75159.0,-8922.0,-2897.0,0.0,-11819.0
6714031020,2021,94027.0,19618.0,-2177.0,0.0,17441.0
7802655420,2024,8003.0,0.0,0.0,0.0,0.0
7802655420,2023,343754.0,7026.0,-1756.0,0.0,5270.0
7802655420,2022,544969.0,7596.0,-1899.0,0.0,5697.0
7802655420,2021,300303.0,4127.0,-1205.0,0.0,2922.0
7804488359,2024,25182.0,126.0,-31.0,0.0,95.0
7804488359,2023,32430.0,1182.0,-296.0,0.0,886.0
7804488359,2022,1107882.0,16840.0,-4210.0,0.0,12630.0
7804488359,2021,1156882.0,18790.0,-4697.0,0.0,14093.0
7814709448,2024,658964.0,5664.0,1416.0,0.0,7080.0
7814709448,2023,138616.0,502.0,247.0,0.0,749.0
7814709448,2022,291874.0,2303.0,719.0,0.0,3022.0
7814709448,2021,220390.0,1800.0,112.0,3.0,1915.0
7604357870,2024,31962.0,6791.0,299.0,0.0,7090.0
7604357870,2023,31858.0,4331.0,320.0,0.0,4651.0
7604357870,2022,11724.0,-3768.0,223.0,22.0,-3523.0
7604357870,2021,5291.0,-5694.0,101.0,293.0,-5300.0
107030505,2024,34710.0,-1982.0,788.0,245.0,-949.0
107030505,2023,162030.0,78883.0,-1458.0,0.0,77425.0
107030505,2022,225684.0,109192.0,-3491.0,3.0,105704.0
107030505,2021,383330.0,227136.0,-5243.0,0.0,221893.0
6518009067,2024,381889.0,9529.0,2382.0,0.0,11911.0
6518009067,2023,151366.0,9722.0,2146.0,335.0,12203.0
6518009067,2022,127977.0,8508.0,0.0,0.0,8508.0
6518009067,2021,166320.0,22535.0,0.0,0.0,22535.0
5904062514,2024,327436.0,18539.0,-4651.0,792.0,14680.0
5904062514,2023,327348.0,9587.0,-2427.0,1429.0,8589.0
5904062514,2022,222075.0,11753.0,-2982.0,874.0,9645.0
5904062514,2021,203725.0,4227.0,-1113.0,1614.0,4728.0
3017055684,2024,21932.0,6622.0,-537.0,0.0,6085.0
3017055684,2023,21453.0,3473.0,-630.0,0.0,2843.0
3017055684,2022,22350.0,-479.0,-678.0,0.0,-1157.0
3017055684,2021,22690.0,-943.0,-695.0,0.0,-1638.0
9102056626,2024,1973419.0,53866.0,-8336.0,37877.0,83407.0
9102056626,2023,936058.0,40690.0,-360.0,33294.0,73624.0
9102056626,2022,596461.0,10498.0,-3604.0,808.0,7702.0
9102056626,2021,858955.0,13701.0,-2031.0,0.0,11670.0
7713799678,2024,55211.0,128.0,106.0,0.0,234.0
7713799678,2023,600.0,-4405.0,-10.0,0.0,-4415.0
7713799678,2022,3871.0,-737.0,-181.0,1749.0,831.0
7713799678,2021,98839.0,-13920.0,-11334.0,0.0,-25254.0
7726407600,2024,403.0,9.0,2.0,0.0,11.0
7726407600,2023,2492.0,11.0,0.0,0.0,11.0
7726407600,2022,32407.0,240.0,60.0,0.0,300.0
7726407600,2021,134286.0,1857.0,464.0,451.0,2772.0
5029171030,2024,106877.0,68018.0,2576.0,177.0,70771.0
5029171030,2023,41160.0,6945.0,4993.0,1230.0,13168.0
5029171030,2022,301209.0,243108.0,3644.0,567.0,247319.0
5029171030,2021,61214.0,-1380.0,1903.0,76.0,599.0
3257023679,2024,40451.0,330.0,740.0,0.0,1070.0
3257023679,2023,72428.0,454.0,981.0,0.0,1435.0
3257023679,2022,85538.0,492.0,569.0,0.0,1061.0
3257023679,2021,34714.0,529.0,582.0,0.0,1111.0
6670350971,2024,94981.0,21357.0,0.0,0.0,21357.0
6670350971,2023,87673.0,19016.0,0.0,0.0,19016.0
6670350971,2022,95363.0,27952.0,0.0,0.0,27952.0
6670350971,2021,130450.0,45891.0,0.0,0.0,45891.0
7719686769,2024,2695.0,6.0,1.0,0.0,7.0
7719686769,2023,516.0,42.0,10.0,0.0,52.0
7719686769,2022,9839.0,2.0,1.0,0.0,3.0
7719686769,2021,8420.0,2.0,1.0,0.0,3.0
9718179093,2024,1320232.0,26674.0,-6851.0,0.0,19823.0
9718179093,2023,776825.0,12737.0,-3224.0,0.0,9513.0
9718179093,2022,957194.0,15360.0,-3872.0,0.0,11488.0
9718179093,2021,131595.0,242.0,-60.0,0.0,182.0
5720023498,2024,0.0,-2651.0,0.0,0.0,-2651.0
5720023498,2023,0.0,147.0,284.0,49.0,480.0
5720023498,2022,0.0,-934.0,10.0,480.0,-444.0
5720023498,2021,0.0,-1491.0,117.0,492.0,-882.0
5029105453,2024,544704.0,-38568.0,37746.0,484.0,-338.0
5029105453,2023,20992.0,-175.0,33.0,1109.0,967.0
5029105453,2022,118362.0,-22550.0,5221.0,948.0,-16381.0
5029105453,2021,93650.0,-20756.0,-29.0,729.0,-20056.0
5047194167,2024,223451.0,2.0,-1605.0,0.0,-1603.0
5047194167,2023,216150.0,188.0,-959.0,0.0,-771.0
5047194167,2022,217651.0,52.0,-213.0,0.0,-161.0
5047194167,2021,419286.0,3.0,-83.0,0.0,-80.0
2222850771,2024,212494.0,-7175.0,4942.0,0.0,-2233.0
2222850771,2023,179135.0,14412.0,9819.0,0.0,24231.0
2222850771,2022,207597.0,48759.0,8412.0,0.0,57171.0
2222850771,2021,187616.0,78263.0,3471.0,0.0,81734.0
6950240594,2024,0.0,0.0,0.0,0.0,0.0
6950240594,2023,393023.0,2879.0,2461.0,0.0,5340.0
6950240594,2022,183460.0,4234.0,1766.0,0.0,6000.0
6950240594,2021,41718.0,-8164.0,1992.0,0.0,-6172.0
7206061592,2024,0.0,0.0,0.0,0.0,0.0
7206061592,2023,0.0,0.0,0.0,0.0,0.0
7206061592,2022,1693.0,-12287.0,257.0,0.0,-12030.0
6311162735,2024,6207.0,-31.0,0.0,0.0,-31.0
6311162735,2023,77123.0,4671.0,0.0,0.0,4671.0
6311162735,2022,60501.0,62316.0,0.0,0.0,62316.0
6311162735,2021,77223.0,76837.0,0.0,0.0,76837.0
7327090005,2024,2229716.0,187615.0,-46904.0,0.0,140711.0
7327090005,2023,2727007.0,116537.0,-29134.0,0.0,87403.0
7327090005,2022,395303.0,15176.0,-3886.0,0.0,11290.0
7327090005,2021,932083.0,25005.0,-6251.0,0.0,18754.0
6234156156,2024,17490.0,1265.0,782.0,0.0,2047.0
6234156156,2023,8795.0,617.0,412.0,98.0,1127.0
6234156156,2022,7072.0,459.0,283.0,0.0,742.0
6234156156,2021,1525.0,120.0,91.0,0.0,211.0
2918009674,2024,48489.0,2605.0,1191.0,0.0,3796.0
2918009674,2023,3470.0,1032.0,499.0,0.0,1531.0
2918009674,2022,46103.0,6930.0,1222.0,0.0,8152.0
2918009674,2021,68936.0,4936.0,871.0,0.0,5807.0
105037625,2024,57507.0,8436.0,0.0,0.0,8436.0
105037625,2023,27206.0,461.0,0.0,0.0,461.0
105037625,2022,37576.0,-1494.0,0.0,0.0,-1494.0
105037625,2021,68589.0,9369.0,0.0,0.0,9369.0
3906963038,2025,137650.0,-10436.0,-1365.0,0.0,-11801.0
3906963038,2024,115311.0,-4583.0,1707.0,0.0,-2876.0
3906963038,2023,12850.0,-10113.0,241.0,0.0,-9872.0
3906963038,2022,242672.0,30785.0,4134.0,0.0,34919.0
3906963038,2021,190319.0,26124.0,1795.0,0.0,27919.0
7725375056,2024,0.0,-22077.0,-6488.0,0.0,-28565.0
7725375056,2023,228605.0,18515.0,16128.0,0.0,34643.0
7725375056,2022,384574.0,170536.0,43291.0,0.0,213827.0
7725375056,2021,508580.0,76472.0,20222.0,0.0,96694.0
6952026613,2024,85712.0,5031.0,-682.0,0.0,4349.0
6952026613,2023,26166.0,454.0,-133.0,0.0,321.0
6952026613,2022,37624.0,-24902.0,4267.0,0.0,-20635.0
6952026613,2021,198314.0,11243.0,-3179.0,0.0,8064.0
5409231398,2024,88487.0,2084.0,493.0,0.0,2577.0
5409231398,2023,21238.0,200.0,-410.0,590.0,380.0
5409231398,2022,17371.0,785.0,-346.0,522.0,961.0
5409231398,2021,33215.0,1508.0,-462.0,1291.0,2337.0
6340007269,2024,11961.0,-736.0,718.0,0.0,-18.0
6340007269,2023,10572.0,105.0,682.0,313.0,1100.0
6340007269,2022,58098.0,124.0,1451.0,799.0,2374.0
6340007269,2021,113145.0,10488.0,3536.0,1007.0,15031.0
7716787737,2024,928785.0,27915.0,-6018.0,11534.0,33431.0
7716787737,2023,791393.0,11870.0,-2968.0,3848.0,12750.0
7716787737,2022,583979.0,17013.0,-4578.0,1892.0,14327.0
7716787737,2021,355988.0,12881.0,-2831.0,592.0,10642.0
542035645,2024,194019.0,6529.0,-2132.0,1003.0,5400.0
542035645,2023,112025.0,2916.0,-729.0,1980.0,4167.0
542035645,2022,365556.0,9757.0,-2525.0,3311.0,10543.0
542035645,2021,260895.0,9736.0,-2582.0,1203.0,8357.0
7730699352,2022,0.0,-53376.0,6012.0,877.0,-46487.0
7730699352,2021,216394.0,4593.0,-1774.0,880.0,3699.0
9718003519,2024,2192114.0,822940.0,-209560.0,250839.0,864219.0
9718003519,2023,4924396.0,2022249.0,-649802.0,219084.0,1591531.0
9718003519,2022,520976.0,-256546.0,58069.0,122604.0,-75873.0
9718003519,2021,2580546.0,-2784577.0,-221448.0,254069.0,-2751956.0
7840505384,2024,1206.0,-2819.0,-153.0,0.0,-2972.0
7840505384,2023,63941.0,16465.0,-1761.0,0.0,14704.0
7840505384,2022,53945.0,18207.0,-1450.0,0.0,16757.0
7840505384,2021,32737.0,4270.0,-1133.0,0.0,3137.0
3906278360,2021,16890.0,-2771.0,469.0,0.0,-2302.0
7811734848,2024,238991.0,3469.0,-1106.0,0.0,2363.0
7811734848,2023,919214.0,6397.0,-1650.0,0.0,4747.0
7811734848,2022,1056322.0,1683.0,-1432.0,0.0,251.0
7811734848,2021,1678199.0,3571.0,-1799.0,1.0,1773.0
6732028326,2024,95027.0,-3463.0,1131.0,68.0,-2264.0
6732028326,2023,33978.0,-4366.0,329.0,80.0,-3957.0
6732028326,2022,34992.0,-9418.0,420.0,35.0,-8963.0
6732028326,2021,43475.0,1074.0,0.0,0.0,1074.0
7328044026,2024,1065.0,-15517.0,328.0,0.0,-15189.0
7328044026,2023,974.0,40047.0,28137.0,0.0,68184.0
7328044026,2022,691.0,766.0,314.0,0.0,1080.0
7328044026,2021,707785.0,12477.0,-3120.0,0.0,9357.0
6316172423,2024,265141.0,15713.0,3843.0,0.0,19556.0
6316172423,2023,163090.0,561.0,3068.0,0.0,3629.0
6316172423,2022,208377.0,17320.0,2205.0,0.0,19525.0
6316172423,2021,181631.0,16181.0,1721.0,0.0,17902.0
2367000802,2024,409380.0,562.0,323.0,0.0,885.0
2367000802,2023,248070.0,306.0,47.0,19.0,372.0
2367000802,2022,81902.0,9603.0,454.0,0.0,10057.0
2367000802,2021,103036.0,7432.0,1543.0,0.0,8975.0
3666183730,2024,197808.0,4009.0,2153.0,0.0,6162.0
3666183730,2023,129852.0,2620.0,1613.0,0.0,4233.0
3666183730,2022,105173.0,2394.0,1134.0,0.0,3528.0
3666183730,2021,134347.0,33.0,3229.0,0.0,3262.0
5020077378,2024,16231.0,65.0,16.0,0.0,81.0
5020077378,2023,139643.0,222.0,-2000.0,0.0,-1778.0
5020077378,2022,307891.0,739.0,185.0,0.0,924.0
5020077378,2021,162658.0,829.0,207.0,0.0,1036.0
7722333347,2023,223046.0,12788.0,-3196.0,0.0,9592.0
7722333347,2022,700130.0,34080.0,-8520.0,0.0,25560.0
7722333347,2021,201401.0,4726.0,-1182.0,0.0,3544.0
3811042751,2024,179588.0,7332.0,-1860.0,0.0,5472.0
3811042751,2023,213815.0,10967.0,-2997.0,0.0,7970.0
3811042751,2022,197052.0,4434.0,-1408.0,0.0,3026.0
3811042751,2021,125006.0,3145.0,-792.0,0.0,2353.0
7807130184,2024,409836.0,2611.0,-1393.0,0.0,1218.0
7807130184,2023,320816.0,1375.0,-344.0,0.0,1031.0
7807130184,2022,256670.0,1644.0,0.0,0.0,1644.0
7807130184,2021,326045.0,2835.0,0.0,0.0,2835.0
7728881702,2024,344274.0,108240.0,-2376.0,30743.0,136607.0
7728881702,2023,116700.0,1148.0,-301.0,18733.0,19580.0
7728881702,2022,68270.0,1969.0,-24.0,11805.0,13750.0
7728881702,2021,70682.0,321.0,-81.0,107.0,347.0
5407976130,2024,170504.0,1126.0,1843.0,0.0,2969.0
5407976130,2023,146902.0,1001.0,1747.0,1752.0,4500.0
5407976130,2022,239404.0,71229.0,1926.0,815.0,73970.0
5407976130,2021,140668.0,1097.0,1569.0,0.0,2666.0
3329078990,2024,85945.0,16328.0,2881.0,0.0,19209.0
3329078990,2023,75950.0,20032.0,3535.0,0.0,23567.0
3329078990,2022,103953.0,5933.0,1047.0,0.0,6980.0
3329078990,2021,42981.0,2436.0,430.0,0.0,2866.0
9703107184,2022,191392.0,18.0,4.0,0.0,22.0
523013205,2024,414537.0,98007.0,-19788.0,8985.0,87204.0
523013205,2023,73412.0,-22017.0,0.0,8778.0,-13239.0
523013205,2022,1109102.0,20761.0,-5190.0,15269.0,30840.0
523013205,2021,632528.0,7833.0,-1746.0,10773.0,16860.0
3823031289,2024,16161.0,4122.0,485.0,0.0,4607.0
3823031289,2023,11482.0,2639.0,689.0,0.0,3328.0
3823031289,2022,11383.0,3866.0,-228.0,0.0,3638.0
3823031289,2021,10648.0,2164.0,319.0,0.0,2483.0
5047193100,2024,15770.0,-324.0,0.0,0.0,-324.0
5047193100,2023,7557.0,-861.0,0.0,0.0,-861.0
5047193100,2022,288479.0,-373.0,-4.0,0.0,-377.0
5047193100,2021,139023.0,202.0,-65.0,0.0,137.0
6609010430,2024,106461.0,-2408.0,9.0,306.0,-2093.0
6609010430,2023,112311.0,184.0,93.0,231.0,508.0
6609010430,2022,71403.0,50.0,94.0,43.0,187.0
6609010430,2021,87836.0,1381.0,35.0,332.0,1748.0
5250071243,2024,33038.0,7376.0,2661.0,0.0,10037.0
5250071243,2023,19379.0,1806.0,-2865.0,0.0,-1059.0
5250071243,2022,13182.0,6.0,-2.0,0.0,4.0
5250071243,2021,29019.0,-9622.0,-4960.0,0.0,-14582.0
3102014449,2024,807389.0,15606.0,-4112.0,0.0,11494.0
3102014449,2023,324514.0,5885.0,1848.0,0.0,7733.0
3102014449,2022,326286.0,3347.0,623.0,0.0,3970.0
3102014449,2021,274383.0,6686.0,1673.0,0.0,8359.0
2635243465,2024,66214.0,442.0,0.0,0.0,442.0
2635243465,2023,267536.0,15659.0,0.0,0.0,15659.0
2635243465,2022,155826.0,1956.0,0.0,0.0,1956.0
2635243465,2021,149251.0,2685.0,0.0,0.0,2685.0
105018340,2024,1236394.0,75902.0,-741.0,0.0,75161.0
105018340,2023,868903.0,189.0,-463.0,0.0,-274.0
105018340,2022,226864.0,-93707.0,0.0,0.0,-93707.0
105018340,2021,289460.0,-103014.0,0.0,0.0,-103014.0
3123022240,2024,100086.0,20008.0,-2849.0,0.0,17159.0
3123022240,2023,77921.0,10407.0,-2454.0,0.0,7953.0
3123022240,2022,75965.0,13285.0,-2108.0,0.0,11177.0
3123022240,2021,33487.0,1524.0,-950.0,0.0,574.0
6684027070,2024,1502109.0,19385.0,-5017.0,0.0,14368.0
6684027070,2023,773614.0,4646.0,-1253.0,0.0,3393.0
6684027070,2022,232467.0,2324.0,-718.0,0.0,1606.0
6684027070,2021,533835.0,7982.0,-1346.0,0.0,6636.0
5503214223,2024,0.0,94926.0,12223.0,5679.0,112828.0
5503214223,2023,0.0,95613.0,14769.0,5000.0,115382.0
5503214223,2022,0.0,74143.0,14942.0,5000.0,94085.0
5503214223,2021,0.0,79985.0,11911.0,2302.0,94198.0
7302015052,2024,57821.0,5046.0,-1909.0,0.0,3137.0
7302015052,2023,58920.0,5282.0,-2299.0,0.0,2983.0
7302015052,2022,26060.0,-1382.0,828.0,0.0,-554.0
7302015052,2021,24439.0,271.0,1184.0,0.0,1455.0
1801005524,2024,45599.0,7643.0,1349.0,0.0,8992.0
1801005524,2023,34929.0,5798.0,1023.0,0.0,6821.0
1801005524,2022,31986.0,574.0,320.0,0.0,894.0
1801005524,2021,42228.0,320.0,422.0,0.0,742.0
7113065820,2024,23845.0,9254.0,0.0,0.0,9254.0
7113065820,2023,21793.0,6001.0,0.0,0.0,6001.0
7113065820,2022,17885.0,2226.0,0.0,0.0,2226.0
7113065820,2021,16696.0,309.0,0.0,0.0,309.0
2369003439,2024,62353.0,195.0,228.0,0.0,423.0
2369003439,2023,77539.0,-1459.0,-6.0,0.0,-1465.0
2369003439,2022,75045.0,2295.0,-232.0,0.0,2063.0
2369003439,2021,50030.0,4700.0,0.0,0.0,4700.0
6018008770,2024,11231.0,-11198.0,-850.0,0.0,-12048.0
6018008770,2023,21941.0,2534.0,608.0,0.0,3142.0
6018008770,2022,37185.0,3017.0,1621.0,0.0,4638.0
6018008770,2021,61044.0,-10514.0,1340.0,0.0,-9174.0
4630022674,2024,25800.0,158.0,316.0,0.0,474.0
4630022674,2023,25982.0,-525.0,2021.0,0.0,1496.0
4630022674,2022,24425.0,1355.0,530.0,0.0,1885.0
4630022674,2021,35199.0,-640.0,382.0,0.0,-258.0
3801110716,2024,439754.0,13878.0,-5978.0,5419.0,13319.0
3801110716,2023,408305.0,3807.0,-3100.0,1882.0,2589.0
3801110716,2022,362074.0,13050.0,-3905.0,246.0,9391.0
3801110716,2021,323583.0,5049.0,-1878.0,0.0,3171.0
7811419892,2024,681918.0,415.0,-361.0,10489.0,10543.0
7811419892,2023,642676.0,333.0,-191.0,5274.0,5416.0
7811419892,2022,1971258.0,948.0,-114.0,4270.0,5104.0
7811419892,2021,798610.0,1843.0,195.0,4589.0,6627.0
